Veh_value,Exposure,Claim_recorded,Claims_cost,Veh_body,Veh_age,Gender,Area,Age_category
23700.0,0.643394935,0,0.0,MIBUS,3,M,C,3
16800.0,0.224503765,0,0.0,HBACK,3,F,C,4
23500.0,0.643394935,0,0.0,COUPE,2,F,C,3
27500.0,0.17522245,0,0.0,STNWG,1,F,C,3
23900.0,0.925393566,0,0.0,STNWG,3,M,E,6
21400.0,0.646132786,0,0.0,UTE,3,M,E,4
10700.0,0.249144422,0,0.0,SEDAN,3,M,C,4
11299.999999999998,0.377823409,1,937.5599957,SEDAN,4,F,B,1
13700.000000000002,0.851471595,0,0.0,HBACK,2,M,A,3
12600.0,0.046543463,0,0.0,HBACK,2,F,F,2
19800.0,0.041067762,0,0.0,STNWG,4,F,C,4
3100.0,0.783025325,0,0.0,HBACK,4,F,E,6
22900.0,0.249144422,0,0.0,SEDAN,1,M,A,2
13799.999999999998,0.249144422,0,0.0,HBACK,1,F,B,1
24900.000000000004,0.525667351,0,0.0,SEDAN,2,M,C,3
27599.999999999996,0.720054757,0,0.0,STNWG,1,F,D,3
6600.0,0.851471595,0,0.0,HBACK,4,F,A,2
9300.0,0.254620123,0,0.0,TRUCK,4,F,B,5
16700.0,0.301163587,0,0.0,HBACK,2,F,A,6
15300.0,0.27926078,0,0.0,UTE,3,M,C,2
6800.000000000001,0.309377139,0,0.0,HBACK,3,F,D,3
3900.0,0.224503765,0,0.0,HBACK,4,M,B,3
5500.0,0.101300479,0,0.0,HBACK,4,F,A,1
11800.0,0.073921971,0,0.0,SEDAN,3,M,B,6
11600.0,0.862422998,0,0.0,SEDAN,3,M,A,6
16400.0,0.309377139,0,0.0,STNWG,4,M,A,2
23000.0,0.698151951,0,0.0,STNWG,3,M,B,5
17700.0,0.087611225,0,0.0,HBACK,3,M,B,6
18500.0,0.906228611,0,0.0,SEDAN,2,M,B,5
9100.0,0.911704312,0,0.0,SEDAN,4,F,F,5
15100.0,0.911704312,0,0.0,STNWG,4,M,B,4
4400.0,0.093086927,0,0.0,SEDAN,4,M,D,5
7800.0,0.27926078,0,0.0,HBACK,4,F,C,4
39600.0,0.224503765,0,0.0,STNWG,2,M,E,2
17400.0,0.906228611,0,0.0,HBACK,2,F,B,3
15100.0,0.999315537,0,0.0,HBACK,3,F,C,4
5400.0,0.911704312,0,0.0,SEDAN,4,F,D,6
12000.0,0.911704312,0,0.0,SEDAN,3,F,A,4
12900.0,0.908966461,0,0.0,SEDAN,3,M,D,6
19200.0,0.906228611,0,0.0,HDTOP,4,M,A,1
10500.0,0.906228611,0,0.0,HBACK,2,F,E,6
14600.0,0.221765914,0,0.0,HBACK,1,F,A,1
50800.0,0.084873374,0,0.0,HDTOP,1,M,E,4
31000.0,0.999315537,0,0.0,STNWG,3,M,D,4
17000.0,0.481861739,0,0.0,SEDAN,2,F,F,6
25400.0,0.908966461,0,0.0,STNWG,3,M,B,4
9500.0,0.027378508,0,0.0,SEDAN,3,F,A,2
16835.0,0.574948665,0,0.0,HBACK,1,M,E,1
6200.0,0.908966461,0,0.0,STNWG,4,M,B,3
9900.0,0.999315537,0,0.0,TRUCK,4,M,C,5
17600.0,0.542094456,0,0.0,SEDAN,2,F,C,6
29100.0,0.65982204,0,0.0,STNWG,1,M,B,5
12400.0,0.908966461,0,0.0,HBACK,3,F,B,3
12800.0,0.911704312,0,0.0,STNWG,3,F,C,4
3900.0,0.911704312,0,0.0,SEDAN,4,M,E,5
6000.0,0.093086927,0,0.0,SEDAN,4,M,A,6
16700.0,0.908966461,0,0.0,STNWG,4,M,B,5
13000.0,0.1724846,0,0.0,HBACK,2,F,C,5
8200.0,0.911704312,0,0.0,HBACK,3,M,C,4
15100.0,0.911704312,0,0.0,HBACK,3,M,D,3
15700.0,0.911704312,0,0.0,HBACK,2,F,A,4
7200.0,0.525667351,0,0.0,HBACK,3,F,A,3
34000.0,0.525667351,0,0.0,STNWG,2,M,C,3
9200.0,0.752908967,0,0.0,SEDAN,4,F,E,5
16700.0,0.224503765,0,0.0,HDTOP,4,M,F,3
29400.0,0.194387406,0,0.0,SEDAN,1,M,B,4
18500.0,0.906228611,0,0.0,SEDAN,2,M,B,6
7100.0,0.235455168,0,0.0,HBACK,4,F,D,2
8200.0,0.911704312,0,0.0,HBACK,4,F,A,3
31400.0,0.911704312,0,0.0,STNWG,3,M,A,4
10300.0,0.911704312,0,0.0,HBACK,4,F,C,4
43099.99999999999,0.744695414,0,0.0,STNWG,2,F,F,2
19600.0,0.908966461,0,0.0,SEDAN,2,F,B,3
17300.0,0.999315537,0,0.0,HBACK,1,F,C,5
65100.0,0.246406571,0,0.0,STNWG,1,M,A,3
10200.0,0.911704312,0,0.0,HBACK,3,F,B,5
34000.0,0.309377139,0,0.0,STNWG,2,M,A,4
5400.0,0.298425736,0,0.0,HBACK,4,M,C,2
9700.0,0.147843943,0,0.0,SEDAN,3,F,A,5
12300.0,0.911704312,0,0.0,SEDAN,4,F,B,6
6899.999999999999,0.147843943,0,0.0,SEDAN,4,F,D,6
8400.0,0.925393566,0,0.0,HBACK,4,F,A,4
29700.000000000004,0.908966461,0,0.0,SEDAN,1,F,C,6
8200.0,0.224503765,0,0.0,UTE,4,M,E,1
15100.0,0.908966461,0,0.0,STNWG,4,M,E,1
8400.0,0.906228611,0,0.0,SEDAN,3,M,C,6
22300.0,0.147843943,0,0.0,HBACK,1,M,A,6
14500.0,0.180698152,0,0.0,STNWG,4,M,C,2
14500.0,0.147843943,0,0.0,UTE,4,M,D,5
19500.0,0.908966461,0,0.0,SEDAN,1,F,B,4
16400.0,0.010951403,0,0.0,SEDAN,2,F,A,5
7200.0,0.911704312,0,0.0,HBACK,4,F,A,5
4500.0,0.344969199,0,0.0,SEDAN,4,M,B,6
28100.0,0.908966461,0,0.0,STNWG,3,M,C,4
35900.0,0.884325804,1,231.96,SEDAN,4,F,A,4
17600.0,0.090349076,0,0.0,HBACK,2,M,D,5
22700.0,0.021902806,0,0.0,SEDAN,2,F,C,6
34800.0,0.443531828,0,0.0,SEDAN,1,F,B,3
20099.999999999996,0.856947296,0,0.0,SEDAN,1,F,F,5
13899.999999999998,0.342231348,0,0.0,HBACK,3,M,C,4
6200.0,0.147843943,0,0.0,SEDAN,4,F,A,5
21200.0,0.906228611,0,0.0,STNWG,3,F,B,3
13600.000000000002,0.906228611,0,0.0,STNWG,4,M,B,2
12300.0,0.851471595,0,0.0,HBACK,2,M,C,5
9600.0,0.142368241,0,0.0,STNWG,3,M,C,5
49000.0,0.153319644,0,0.0,SEDAN,1,F,B,5
15300.0,0.147843943,0,0.0,SEDAN,2,M,A,6
5400.0,0.057494867,0,0.0,HBACK,4,F,B,5
17100.0,0.147843943,0,0.0,SEDAN,2,F,C,5
25200.0,0.999315537,0,0.0,TRUCK,3,M,E,2
36400.0,0.317590691,0,0.0,STNWG,2,F,F,2
15200.0,0.911704312,0,0.0,SEDAN,2,F,B,4
56100.0,0.134154689,0,0.0,COUPE,1,F,B,3
40000.0,0.999315537,0,0.0,STNWG,3,M,C,4
15700.0,0.224503765,0,0.0,SEDAN,2,F,D,5
31700.0,0.002737851,0,0.0,UTE,1,M,B,1
19600.0,0.090349076,0,0.0,HBACK,3,M,E,2
41100.0,0.246406571,0,0.0,TRUCK,1,M,E,2
17700.0,0.224503765,0,0.0,STNWG,3,F,D,2
21200.0,0.421629021,0,0.0,STNWG,2,M,A,2
25400.0,0.224503765,0,0.0,STNWG,3,F,A,3
11299.999999999998,0.093086927,0,0.0,STNWG,4,F,B,5
26065.0,0.046543463,0,0.0,UTE,2,M,C,5
20990.000000000004,0.999315537,0,0.0,HBACK,1,M,C,4
17800.0,0.906228611,0,0.0,SEDAN,2,F,C,5
41700.0,0.733744011,0,0.0,STNWG,2,F,F,2
23500.0,0.90349076,1,200.0,SEDAN,2,M,C,2
14300.0,0.906228611,0,0.0,SEDAN,3,M,B,2
15500.0,0.911704312,0,0.0,SEDAN,3,M,A,5
22200.000000000004,0.093086927,0,0.0,SEDAN,1,F,C,6
40900.0,0.750171116,0,0.0,UTE,1,M,E,3
10800.0,0.41615332,0,0.0,SEDAN,4,M,C,4
15500.0,0.093086927,0,0.0,SEDAN,3,F,C,1
12600.0,0.906228611,0,0.0,HBACK,2,M,C,4
14800.0,0.093086927,0,0.0,HBACK,3,F,B,2
8400.0,0.525667351,0,0.0,STNWG,4,M,A,5
19700.0,0.224503765,0,0.0,STNWG,4,M,F,2
14700.0,0.095824778,0,0.0,SEDAN,2,M,C,5
27100.0,0.925393566,0,0.0,STNWG,2,F,C,2
3100.0,0.224503765,0,0.0,SEDAN,4,M,C,6
18600.0,0.073921971,0,0.0,HBACK,2,F,C,2
9500.0,0.90349076,0,0.0,SEDAN,4,F,D,3
13799.999999999998,0.90349076,0,0.0,SEDAN,2,M,B,6
11000.0,0.213552361,0,0.0,STNWG,3,F,B,3
16299.999999999998,0.224503765,0,0.0,HBACK,3,F,A,4
39900.0,0.5229295,0,0.0,STNWG,2,F,C,2
13200.0,0.90349076,0,0.0,COUPE,3,M,A,3
56990.0,0.999315537,0,0.0,STNWG,1,M,B,2
32200.000000000004,0.306639288,0,0.0,UTE,2,M,E,2
14000.0,0.807665982,0,0.0,SEDAN,3,M,A,5
13300.0,0.221765914,0,0.0,STNWG,4,M,C,3
10400.0,0.848733744,0,0.0,HBACK,2,F,C,1
24600.0,0.221765914,0,0.0,SEDAN,1,F,D,4
9700.0,0.848733744,0,0.0,SEDAN,3,M,C,1
18600.0,0.221765914,0,0.0,HBACK,1,M,D,3
11900.0,0.197125257,0,0.0,SEDAN,4,F,A,5
10700.0,0.246406571,0,0.0,SEDAN,3,M,C,4
40800.0,0.246406571,0,0.0,STNWG,2,F,F,3
23500.0,0.221765914,0,0.0,UTE,2,M,A,1
54400.00000000001,0.90349076,0,0.0,COUPE,1,M,A,2
6800.000000000001,0.246406571,0,0.0,SEDAN,4,F,A,1
19200.0,0.848733744,0,0.0,SEDAN,2,F,D,3
28400.0,0.643394935,0,0.0,STNWG,3,M,B,5
11900.0,0.246406571,0,0.0,HBACK,2,M,C,3
20099.999999999996,0.221765914,0,0.0,SEDAN,2,F,E,4
16700.0,0.306639288,0,0.0,HBACK,2,F,B,5
19000.0,0.848733744,0,0.0,SEDAN,1,F,B,4
14100.0,0.793976728,0,0.0,SEDAN,2,F,A,4
12500.0,0.221765914,0,0.0,HBACK,2,M,A,1
14900.0,0.221765914,0,0.0,HBACK,1,F,C,4
26400.0,0.03559206,0,0.0,UTE,3,F,D,2
44000.0,0.900752909,0,0.0,STNWG,2,F,F,3
17000.0,0.306639288,0,0.0,SEDAN,2,F,B,2
5400.0,0.848733744,1,389.9499998,HBACK,4,F,D,3
17800.0,0.38329911,0,0.0,MIBUS,4,M,A,3
44800.00000000001,0.24366872,0,0.0,STNWG,1,M,A,3
17100.0,0.848733744,0,0.0,HBACK,1,F,C,3
4800.0,0.692676249,0,0.0,HBACK,4,F,B,3
7700.0,0.221765914,0,0.0,SEDAN,3,M,B,3
30000.0,0.848733744,0,0.0,STNWG,3,M,F,3
33400.0,0.229979466,0,0.0,STNWG,2,M,B,2
17800.0,0.065708419,0,0.0,UTE,3,M,E,3
15700.0,0.5229295,0,0.0,HBACK,1,F,A,2
43990.0,0.651608487,0,0.0,STNWG,1,M,C,4
7900.0,0.355920602,0,0.0,HBACK,3,F,E,4
6000.0,0.082135524,0,0.0,COUPE,4,M,A,2
7100.0,0.355920602,1,353.77,HBACK,4,F,D,1
12000.0,0.344969199,0,0.0,SEDAN,3,F,E,3
13700.000000000002,0.147843943,0,0.0,SEDAN,2,F,B,3
7300.0,0.848733744,0,0.0,SEDAN,4,M,C,1
12600.0,0.668035592,0,0.0,UTE,3,M,B,6
21840.0,0.355920602,0,0.0,SEDAN,1,M,C,6
47000.0,0.848733744,0,0.0,STNWG,1,F,C,2
12600.0,0.999315537,0,0.0,HBACK,2,F,A,6
8100.000000000001,0.145106092,0,0.0,SEDAN,3,F,A,6
45900.0,0.643394935,0,0.0,STNWG,1,M,D,4
31500.0,0.145106092,0,0.0,UTE,2,F,F,4
3900.0,0.854209446,0,0.0,HBACK,4,M,A,4
7400.0,0.854209446,0,0.0,UTE,4,M,A,5
9300.0,0.854209446,0,0.0,UTE,4,F,F,3
12300.0,0.164271047,0,0.0,HBACK,1,F,B,1
30600.0,0.643394935,0,0.0,STNWG,3,M,D,4
16400.0,0.854209446,0,0.0,SEDAN,2,F,A,5
29200.0,0.145106092,0,0.0,SEDAN,3,M,C,5
17700.0,0.848733744,0,0.0,HBACK,1,M,B,3
13700.000000000002,0.145106092,0,0.0,SEDAN,3,F,A,5
11500.0,0.145106092,0,0.0,TRUCK,3,M,C,3
16700.0,0.5229295,0,0.0,UTE,4,M,D,4
17400.0,0.145106092,0,0.0,SEDAN,2,F,C,5
7000.0,0.145106092,0,0.0,UTE,4,M,C,4
13500.0,0.145106092,0,0.0,TRUCK,4,M,F,3
13990.0,0.5229295,0,0.0,HBACK,1,F,A,4
27200.000000000004,0.24366872,0,0.0,STNWG,1,M,D,3
14300.0,0.221765914,0,0.0,HBACK,2,F,A,6
18353.0,0.290212183,0,0.0,HBACK,1,F,B,4
14700.0,0.90349076,0,0.0,SEDAN,3,F,A,6
4600.0,0.90349076,1,265.0,SEDAN,4,M,B,3
12500.0,0.246406571,0,0.0,HBACK,2,F,C,4
13300.0,0.145106092,0,0.0,SEDAN,3,F,C,5
8300.0,0.90349076,0,0.0,STNWG,4,M,B,5
13000.0,0.90349076,1,620.2099991,SEDAN,3,F,A,6
3900.0,0.90349076,0,0.0,SEDAN,4,F,D,5
9100.0,0.17522245,0,0.0,HBACK,3,F,C,1
9700.0,0.90349076,0,0.0,HBACK,3,F,C,3
4300.0,0.90349076,0,0.0,HBACK,4,M,D,5
4400.0,0.095824778,0,0.0,HBACK,4,M,B,5
11600.0,0.90349076,0,0.0,SEDAN,3,F,C,4
42000.0,0.914442163,0,0.0,STNWG,2,M,C,1
12800.0,0.90349076,0,0.0,STNWG,4,M,C,6
24000.0,0.90349076,0,0.0,STNWG,3,F,D,2
6000.0,0.90349076,0,0.0,SEDAN,4,F,C,5
8300.0,0.90349076,0,0.0,HBACK,3,M,B,4
28100.0,0.999315537,0,0.0,STNWG,4,F,B,4
15400.0,0.90349076,0,0.0,TRUCK,4,F,E,1
44500.0,0.785763176,0,0.0,STNWG,1,F,A,5
15200.0,0.098562628,0,0.0,STNWG,4,M,D,6
9400.0,0.084873374,0,0.0,STNWG,4,M,E,3
16200.000000000002,0.90349076,0,0.0,SEDAN,3,F,A,3
10500.0,0.90349076,0,0.0,HBACK,2,M,E,6
20200.0,0.999315537,0,0.0,HBACK,1,F,E,5
17800.0,0.90349076,0,0.0,SEDAN,2,M,D,6
7300.0,0.90349076,0,0.0,HBACK,3,F,C,6
14500.0,0.095824778,0,0.0,SEDAN,3,F,C,4
8300.0,0.254620123,0,0.0,HBACK,4,M,C,2
29990.0,0.484599589,0,0.0,STNWG,1,F,E,4
12500.0,0.030116359,0,0.0,HBACK,2,M,A,2
10500.0,0.90349076,0,0.0,HBACK,2,M,C,5
46400.0,0.095824778,0,0.0,STNWG,2,F,F,3
10900.0,0.095824778,0,0.0,HBACK,3,F,C,3
12300.0,0.829568789,0,0.0,MIBUS,4,F,C,5
14400.0,0.999315537,0,0.0,UTE,4,M,C,4
11000.0,0.5229295,0,0.0,SEDAN,3,F,D,4
35400.0,0.194387406,0,0.0,STNWG,2,F,C,3
10700.0,0.019164956,0,0.0,SEDAN,3,F,A,3
18400.0,0.900752909,0,0.0,SEDAN,1,F,C,2
21700.0,0.339493498,0,0.0,SEDAN,1,F,C,5
13100.0,0.440793977,0,0.0,HDTOP,4,M,E,3
14800.0,0.076659822,0,0.0,SEDAN,3,M,C,2
17400.0,0.076659822,0,0.0,HBACK,2,F,C,5
61000.0,0.098562628,0,0.0,COUPE,1,M,A,4
13600.000000000002,0.221765914,0,0.0,HBACK,1,M,C,4
14000.0,0.221765914,0,0.0,SEDAN,2,M,B,6
8000.0,0.5229295,0,0.0,TRUCK,4,M,C,3
9600.0,0.777549624,0,0.0,SEDAN,4,M,C,1
29000.0,0.845995893,1,270.7399998,SEDAN,1,F,C,5
18200.0,0.202600958,0,0.0,SEDAN,2,F,C,3
6800.000000000001,0.257357974,0,0.0,STNWG,4,M,B,5
16700.0,0.221765914,0,0.0,HBACK,1,F,A,5
13600.000000000002,0.221765914,0,0.0,HBACK,1,F,B,2
20299.999999999996,0.339493498,0,0.0,SEDAN,2,F,A,3
11900.0,0.640657084,0,0.0,SEDAN,2,M,C,4
24900.000000000004,0.506502396,0,0.0,SEDAN,1,M,E,3
18500.0,0.24366872,0,0.0,SEDAN,1,F,A,5
14800.0,0.65982204,0,0.0,HBACK,2,F,A,5
13300.0,0.821355236,0,0.0,HBACK,2,F,C,6
15300.0,0.900752909,0,0.0,STNWG,4,M,A,5
19000.0,0.221765914,0,0.0,STNWG,4,F,B,2
30400.0,0.388774812,0,0.0,STNWG,1,F,D,6
18600.0,0.5229295,0,0.0,HBACK,1,M,C,4
16200.000000000002,0.5229295,0,0.0,SEDAN,2,F,B,2
27700.0,0.5229295,0,0.0,STNWG,3,F,D,3
15700.0,0.5229295,0,0.0,SEDAN,1,F,A,1
17800.0,0.900752909,0,0.0,HBACK,2,F,B,3
5100.0,0.919917865,0,0.0,HBACK,4,F,C,3
12000.0,0.914442163,0,0.0,SEDAN,3,F,A,3
25600.0,0.186173854,0,0.0,MIBUS,3,M,B,3
12700.0,0.999315537,0,0.0,HBACK,3,F,D,2
8100.000000000001,0.5229295,0,0.0,STNWG,4,F,C,4
13100.0,0.900752909,0,0.0,HBACK,1,M,C,5
6500.0,0.13963039,0,0.0,STNWG,4,F,B,3
19800.0,0.065708419,0,0.0,SEDAN,1,M,C,6
26980.0,0.5229295,0,0.0,SEDAN,1,M,A,6
18600.0,0.134154689,0,0.0,HBACK,1,F,A,2
20299.999999999996,0.65982204,0,0.0,SEDAN,2,F,A,5
11399.999999999998,0.5229295,0,0.0,HBACK,3,F,A,1
13899.999999999998,0.339493498,0,0.0,HBACK,3,F,C,4
36100.0,0.509240246,0,0.0,HDTOP,2,M,C,4
18600.0,0.219028063,0,0.0,HBACK,1,M,E,5
10500.0,0.202600958,0,0.0,HBACK,2,F,D,3
27700.0,0.046543463,0,0.0,STNWG,3,M,F,3
41900.00000000001,0.65982204,0,0.0,STNWG,2,F,F,3
19800.0,0.019164956,0,0.0,SEDAN,1,M,E,3
14600.0,0.065708419,0,0.0,HBACK,1,F,E,3
16500.0,0.303901437,0,0.0,SEDAN,2,M,C,6
15800.0,0.216290212,0,0.0,SEDAN,1,F,A,4
15100.0,0.060232717,0,0.0,HBACK,1,F,D,4
23500.0,0.845995893,0,0.0,SEDAN,1,F,D,4
21100.0,0.062970568,0,0.0,HBACK,1,F,A,4
21100.0,0.24366872,0,0.0,SEDAN,1,M,F,3
16500.0,0.043805613,0,0.0,HBACK,1,F,C,2
14300.0,0.065708419,0,0.0,SEDAN,2,M,E,1
9400.0,0.019164956,0,0.0,SEDAN,4,F,C,4
22300.0,0.755646817,0,0.0,SEDAN,1,F,D,1
33000.0,0.845995893,0,0.0,SEDAN,1,M,A,6
15400.0,0.845995893,1,400.0099945,HBACK,2,F,C,1
14800.0,0.336755647,0,0.0,UTE,3,F,F,4
5000.0,0.065708419,0,0.0,SEDAN,4,F,C,2
15100.0,0.065708419,0,0.0,HBACK,1,F,B,1
21500.0,0.6954141,0,0.0,SEDAN,2,M,B,5
56330.0,0.517453799,0,0.0,STNWG,1,M,E,3
14900.0,0.514715948,1,1630.549999,HBACK,1,F,A,5
16000.0,0.911704312,0,0.0,SEDAN,3,F,A,4
13899.999999999998,0.607802875,0,0.0,STNWG,4,F,D,4
12900.0,0.087611225,0,0.0,SEDAN,3,F,A,2
8400.0,0.224503765,0,0.0,SEDAN,3,F,C,3
4100.0,0.908966461,0,0.0,SEDAN,4,M,B,3
8900.0,0.720054757,0,0.0,SEDAN,3,F,D,5
19000.0,0.087611225,0,0.0,STNWG,2,M,C,5
25099.999999999996,0.465434634,0,0.0,HBACK,1,M,C,4
3900.0,0.906228611,0,0.0,SEDAN,4,M,B,6
4100.0,0.906228611,0,0.0,STNWG,4,M,B,3
23900.0,0.908966461,0,0.0,STNWG,3,F,C,3
9900.0,0.906228611,0,0.0,SEDAN,3,F,E,5
26400.0,0.525667351,1,462.6999989,UTE,2,F,C,1
20099.999999999996,0.906228611,0,0.0,SEDAN,2,F,D,3
15100.0,0.10403833,0,0.0,STNWG,4,F,B,4
10600.0,0.906228611,0,0.0,STNWG,3,M,B,3
71990.0,0.999315537,1,782.3599987,STNWG,1,F,C,1
16500.0,0.087611225,1,353.77,STNWG,4,M,C,5
5100.0,0.911704312,1,2494.599999,HBACK,4,F,B,6
22900.0,0.06844627,0,0.0,SEDAN,1,M,C,4
6899.999999999999,0.147843943,0,0.0,PANVN,4,M,A,6
33000.0,0.125941136,0,0.0,SEDAN,1,M,D,6
10100.0,0.093086927,0,0.0,STNWG,4,F,C,3
8400.0,0.906228611,0,0.0,SEDAN,4,M,A,3
17490.0,0.413415469,1,13589.78995,HBACK,1,F,A,2
13200.0,0.147843943,0,0.0,STNWG,4,F,D,6
4400.0,0.908966461,0,0.0,STNWG,4,M,B,3
9100.0,0.851471595,0,0.0,HBACK,3,F,A,3
11100.000000000002,0.147843943,0,0.0,SEDAN,4,F,C,4
17100.0,0.147843943,0,0.0,SEDAN,2,M,A,6
4500.0,0.147843943,0,0.0,SEDAN,4,M,C,5
9800.0,0.906228611,0,0.0,SEDAN,3,M,A,6
10300.0,0.147843943,0,0.0,STNWG,3,F,A,5
16299.999999999998,0.525667351,0,0.0,HBACK,2,M,C,4
20900.0,0.147843943,0,0.0,STNWG,3,F,F,5
15400.0,0.752908967,0,0.0,SEDAN,3,F,B,4
8000.0,0.147843943,0,0.0,UTE,4,M,D,4
34600.0,0.238193019,0,0.0,SEDAN,2,M,C,4
11600.0,0.851471595,0,0.0,UTE,4,M,A,2
42800.0,0.752908967,0,0.0,STNWG,1,M,A,3
23900.0,0.908966461,1,2981.809998,HDTOP,2,M,C,4
12800.0,0.911704312,0,0.0,STNWG,4,F,F,3
17200.0,0.147843943,0,0.0,SEDAN,2,M,A,5
35700.0,0.908966461,0,0.0,UTE,2,M,E,5
12900.0,0.851471595,0,0.0,SEDAN,3,F,C,2
13600.000000000002,0.906228611,0,0.0,TRUCK,3,M,D,4
10100.0,0.093086927,0,0.0,STNWG,4,F,C,6
18300.0,0.544832307,0,0.0,STNWG,4,M,B,3
15400.0,0.238193019,0,0.0,SEDAN,1,F,A,1
10600.0,0.906228611,0,0.0,HBACK,3,F,B,5
4400.0,0.922655715,0,0.0,SEDAN,4,M,A,4
16400.0,0.246406571,0,0.0,STNWG,4,M,F,4
15500.0,0.147843943,0,0.0,HDTOP,3,M,A,5
14500.0,0.999315537,0,0.0,TRUCK,4,F,C,2
26500.0,0.147843943,0,0.0,SEDAN,1,F,D,4
9000.0,0.525667351,0,0.0,HBACK,3,M,A,2
8500.0,0.911704312,0,0.0,HBACK,3,M,C,4
11399.999999999998,0.911704312,1,1043.699999,SEDAN,3,F,C,4
9300.0,0.90349076,0,0.0,HBACK,3,F,A,4
18000.0,0.120465435,0,0.0,SEDAN,1,F,C,3
14800.0,0.5229295,0,0.0,HBACK,1,M,A,5
7300.0,0.908966461,0,0.0,SEDAN,4,M,A,6
33900.0,0.219028063,0,0.0,STNWG,2,M,C,2
14800.0,0.908966461,0,0.0,HBACK,2,M,C,3
18900.0,0.908966461,0,0.0,PANVN,2,M,C,5
8400.0,0.906228611,0,0.0,SEDAN,3,M,A,3
13700.000000000002,0.098562628,0,0.0,HBACK,1,F,A,3
24400.0,0.999315537,0,0.0,SEDAN,1,M,A,4
14500.0,0.336755647,0,0.0,SEDAN,3,F,B,5
8000.0,0.908966461,0,0.0,PANVN,4,F,B,4
7800.0,0.303901437,0,0.0,STNWG,4,F,A,4
6000.0,0.06844627,0,0.0,HBACK,4,M,B,4
14300.0,0.906228611,0,0.0,SEDAN,3,F,B,5
4100.0,0.906228611,0,0.0,HBACK,4,F,B,2
8000.0,0.169746749,0,0.0,HBACK,3,M,C,3
5699.999999999999,0.908966461,0,0.0,PANVN,4,F,C,1
7300.0,0.457221081,0,0.0,SEDAN,4,F,B,2
22340.0,0.525667351,0,0.0,SEDAN,1,F,C,1
20500.0,0.911704312,0,0.0,STNWG,3,F,B,4
15400.0,0.911704312,0,0.0,SEDAN,2,F,C,1
14800.0,0.906228611,0,0.0,SEDAN,2,F,E,6
13000.0,0.908966461,0,0.0,SEDAN,3,M,C,3
13600.000000000002,0.906228611,0,0.0,SEDAN,3,M,B,3
14300.0,0.246406571,0,0.0,UTE,3,M,A,2
5000.0,0.906228611,0,0.0,HBACK,4,M,A,6
5800.0,0.911704312,0,0.0,SEDAN,4,M,C,4
17600.0,0.147843943,0,0.0,UTE,2,M,D,5
12900.0,0.052019165,0,0.0,SEDAN,3,M,B,3
29200.0,0.093086927,0,0.0,STNWG,2,F,A,5
29800.0,0.908966461,0,0.0,UTE,1,M,E,3
6700.0,0.147843943,0,0.0,HBACK,3,M,C,2
35700.0,0.908966461,0,0.0,UTE,2,M,E,6
3100.0,0.224503765,0,0.0,HBACK,4,M,D,5
12000.0,0.090349076,0,0.0,HBACK,2,M,C,4
11500.0,0.339493498,0,0.0,STNWG,4,F,B,3
13600.000000000002,0.925393566,0,0.0,STNWG,4,M,B,4
21000.0,0.027378508,0,0.0,TRUCK,2,F,F,4
16400.0,0.027378508,0,0.0,STNWG,4,F,C,4
13500.0,0.093086927,0,0.0,STNWG,4,M,C,4
8500.0,0.147843943,0,0.0,SEDAN,3,F,A,6
14000.0,0.917180014,0,0.0,SEDAN,3,F,D,4
32300.0,0.911704312,0,0.0,STNWG,3,F,B,3
16500.0,0.90349076,0,0.0,STNWG,4,M,C,3
16400.0,0.925393566,0,0.0,SEDAN,2,M,C,4
4400.0,0.908966461,0,0.0,STNWG,4,F,B,5
25000.0,0.752908967,0,0.0,SEDAN,1,M,A,3
7700.0,0.147843943,0,0.0,SEDAN,4,F,C,5
17600.0,0.739219713,0,0.0,HDTOP,3,F,B,4
7300.0,0.906228611,0,0.0,SEDAN,4,M,C,5
4000.0,0.911704312,0,0.0,SEDAN,4,F,C,4
25200.0,0.323066393,0,0.0,STNWG,3,F,C,1
7300.0,0.906228611,0,0.0,SEDAN,4,M,B,3
11100.000000000002,0.906228611,1,200.0,HBACK,3,F,A,6
34300.0,0.224503765,0,0.0,UTE,1,F,C,1
10800.0,0.851471595,0,0.0,SEDAN,3,F,D,6
17400.0,0.090349076,0,0.0,HBACK,2,F,E,1
21400.0,0.027378508,0,0.0,STNWG,3,M,B,3
6000.0,0.147843943,0,0.0,STNWG,4,F,D,3
43490.0,0.509240246,0,0.0,UTE,1,M,A,5
30800.0,0.147843943,0,0.0,STNWG,3,M,D,4
4400.0,0.851471595,0,0.0,UTE,4,M,D,2
17200.0,0.525667351,0,0.0,STNWG,3,M,C,2
6700.0,0.147843943,0,0.0,STNWG,4,F,A,2
11000.0,0.093086927,0,0.0,SEDAN,4,M,B,4
19700.0,0.334017796,0,0.0,STNWG,2,F,A,2
3900.0,0.147843943,0,0.0,UTE,4,F,A,3
8200.0,0.476386037,0,0.0,UTE,4,M,C,2
11700.0,0.525667351,0,0.0,SEDAN,2,M,E,5
16400.0,0.908966461,1,1114.189999,HBACK,2,F,C,4
18500.0,0.906228611,0,0.0,STNWG,4,F,C,5
19500.0,0.073921971,0,0.0,SEDAN,1,F,A,5
9500.0,0.908966461,0,0.0,SEDAN,4,F,C,4
